,date,inpatient_beds_utilization,inpatient_bed_covid_utilization,percent_of_inpatients_with_covid
36,2021-02-06,0.782292450464008,0.147729191288199,0.18831378456903
37,2021-02-07,0.787315010570824,0.148834429169157,0.188595542090457
38,2021-02-08,0.771423142694281,0.160776027660392,0.207950310559006
39,2021-02-09,0.780448868438351,0.152553635845833,0.194976947342878
40,2021-02-10,0.803598453001513,0.130486458952373,0.16197702603014
41,2021-02-11,0.801666806970284,0.1285277116627,0.159966144731274
42,2021-02-12,0.788804284160321,0.123352483947279,0.155932927480508
43,2021-02-13,0.771168590445699,0.122851795133572,0.158838411615884
44,2021-02-14,0.758417011222682,0.12005794137696,0.157694459988808
45,2021-02-15,0.735683235683236,0.134518008980606,0.182100362131402
46,2021-02-16,0.771590909090909,0.128386787936812,0.16580118694362
47,2021-02-17,0.793981676052786,0.112629434730946,0.141410912190963
48,2021-02-18,0.7897093612707,0.108523163552598,0.136965650909874
49,2021-02-19,0.797156318357732,0.108996686772577,0.136141765704584
50,2021-02-20,0.770602085435587,0.106903286066061,0.138033110404561
51,2021-02-21,0.759546185759038,0.107643638850889,0.140985442329227
52,2021-02-22,0.747515851234977,0.116532721010333,0.155099961798039
53,2021-02-23,0.773126712652367,0.11520825372564,0.148467315031392
54,2021-02-24,0.792303856382979,0.104883369692901,0.131995776135164
55,2021-02-25,0.804751979991663,0.102525252525253,0.127047042870554
56,2021-02-26,0.799498327759197,0.095957464764959,0.119734625105308
57,2021-02-27,0.778124209994101,0.084382443007826,0.108190642381939
58,2021-02-28,0.771194320006762,0.093941979522184,0.121523178807947
59,2021-03-01,0.753768844221106,0.106064880112835,0.140403286034354
60,2021-03-02,0.777685339249399,0.104604464369104,0.134228187919463
61,2021-03-03,0.784805999347897,0.091140906473637,0.115887459470767
62,2021-03-04,0.792797965712411,0.09114238410596,0.114699447859152
63,2021-03-05,0.790691907084401,0.088686801268146,0.111906516475418
64,2021-03-06,0.766434840205332,0.088911172390741,0.115677321156773
65,2021-03-07,0.763309172706823,0.090565085771948,0.118312644183236
66,2021-03-08,0.741827947032133,0.098989520958084,0.133115249119275
67,2021-03-09,0.77004063538973,0.098628347485304,0.127780464216634
68,2021-03-10,0.791583994708995,0.086858573216521,0.109475233988853
69,2021-03-11,0.787723362011913,0.083618459484269,0.10599809584259
70,2021-03-12,0.79983429991715,0.088424571667363,0.11035777615521
71,2021-03-13,0.779404425220429,0.086934631199127,0.111326026219643
72,2021-03-14,0.768098980103662,0.085772117736358,0.11142763229977
73,2021-03-15,0.754441447307227,0.098534660905504,0.130391547545059
74,2021-03-16,0.775632736005912,0.101203245965861,0.130220835333653
75,2021-03-17,0.797807855185585,0.087368068353158,0.109340601740224
76,2021-03-18,0.800232384430243,0.090087073007368,0.112411199331383
77,2021-03-19,0.79822761959465,0.092865419632511,0.11612502587456
78,2021-03-20,0.782338823139949,0.092753381198865,0.118355172046447
79,2021-03-21,0.776125602259512,0.09528199111707,0.122468763464024
80,2021-03-22,0.764317590182224,0.112759365317811,0.147271612507664
81,2021-03-23,0.781690790080206,0.11245578104636,0.143621448103674
82,2021-03-24,0.805246226181638,0.098768513895823,0.122510062957994
83,2021-03-25,0.809105232606352,0.090513635603145,0.111626947281543
84,2021-03-26,0.818144124720126,0.102810774636105,0.125280326197757
85,2021-03-27,0.805604057537208,0.105099815467203,0.130033208800332
86,2021-03-28,0.796091259855729,0.110584651831796,0.138409403791168
87,2021-03-29,0.799640015157257,0.126662202238592,0.157806912991657
88,2021-03-30,0.808121541779987,0.123307131357136,0.152120574833509
89,2021-03-31,0.822786912473011,0.108812196347797,0.131864785300985
90,2021-04-01,0.834697493882373,0.112028603047587,0.133957654723127
91,2021-04-02,0.833290913718503,0.114953351022854,0.137687102727086
92,2021-04-03,0.792299898682877,0.118824531516184,0.1496138996139
93,2021-04-04,0.788371499106155,0.123507687022245,0.156219445953286
94,2021-04-05,0.790118764845606,0.140197677766049,0.17689792953142
95,2021-04-06,0.819290780141844,0.138955209626588,0.168989547038328
96,2021-04-07,0.833417296389589,0.125190581060478,0.149852985906925
97,2021-04-08,0.8421363982084,0.126779776622048,0.150277918140475
98,2021-04-09,0.831524939019262,0.126177344081459,0.151441083613403
99,2021-04-10,0.80939226519337,0.125907785846985,0.155183180682764
100,2021-04-11,0.795841368323971,0.129493360399222,0.162113511224058
101,2021-04-12,0.81247619047619,0.14840819467154,0.182000471809389
102,2021-04-13,0.836719122556032,0.146503563860528,0.174626865671642
